pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
ATOM-USD,LONG,2022-07-21,11.072611808776855,9.42376971479756,14.370295996735447,351,False,True,2022-07-25,9.42376971479756,LOSS,4,crypto
ATOM-USD,LONG,2022-08-24,13.0164213180542,11.25947327602052,16.530317402121558,385,False,True,2022-08-27,11.25947327602052,LOSS,3,crypto
ATOM-USD,LONG,2022-10-28,13.563467979431152,12.10301115805223,16.484381622188998,450,False,True,2022-11-08,12.10301115805223,LOSS,11,crypto
ATOM-USD,LONG,2023-01-03,10.16102123260498,9.46773788767379,11.547587922467361,517,False,True,2023-01-11,11.547587922467361,WIN,8,crypto
ATOM-USD,LONG,2023-04-14,12.262309074401855,11.229755462917336,14.327416297370895,618,False,True,2023-04-21,11.229755462917336,LOSS,7,crypto
ATOM-USD,SHORT,2023-06-05,10.017903327941895,10.706567215525347,8.64057555277499,670,False,True,2023-06-10,8.64057555277499,WIN,5,crypto
ATOM-USD,SHORT,2023-10-10,6.681615829467773,7.198233056036894,5.648381376329532,797,False,True,2023-10-24,7.198233056036894,LOSS,14,crypto
ATOM-USD,LONG,2024-02-09,10.019989967346191,9.205163744111312,11.64964241381595,919,False,True,2024-02-28,11.64964241381595,WIN,19,crypto
XLM-USD,SHORT,2021-12-04,0.2891579866409302,0.34733933310636717,0.1727952937100562,122,False,True,2022-01-22,0.1727952937100562,WIN,49,crypto
XLM-USD,LONG,2022-08-08,0.13010799884796143,0.1181046331269348,0.15411473029001468,369,False,True,2022-08-18,0.1181046331269348,LOSS,10,crypto
XLM-USD,SHORT,2022-11-08,0.0989769995212555,0.10846912877252339,0.0799927410187197,461,False,True,2022-12-16,0.0799927410187197,WIN,38,crypto
XLM-USD,LONG,2023-05-31,0.09257800132036209,0.08892935629940563,0.09987529136227502,665,False,True,2023-06-05,0.08892935629940563,LOSS,5,crypto
XLM-USD,SHORT,2023-06-10,0.08233200013637543,0.08761244011052982,0.07177112018806664,675,False,True,2023-06-22,0.08761244011052982,LOSS,12,crypto
XLM-USD,LONG,2023-09-10,0.13372300565242767,0.12131614027406394,0.15853673640915514,767,False,True,2023-09-12,0.12131614027406394,LOSS,2,crypto
XLM-USD,LONG,2023-10-23,0.11586599797010422,0.10890954802561825,0.12977889785907615,810,False,True,2023-11-06,0.12977889785907615,WIN,14,crypto
XLM-USD,LONG,2023-12-08,0.13232499361038208,0.12400375745189617,0.1489674659273539,856,False,True,2023-12-11,0.12400375745189617,LOSS,3,crypto
XLM-USD,LONG,2024-02-15,0.11674699932336807,0.11031108192720318,0.12961883411569786,925,False,True,2024-03-02,0.12961883411569786,WIN,16,crypto
NEAR-USD,LONG,2022-01-13,19.5316104888916,15.925230668705208,26.74437012926439,162,False,True,2022-01-20,15.925230668705208,LOSS,7,crypto
NEAR-USD,LONG,2022-03-23,12.504135131835938,10.68241824429587,16.14756890691607,231,False,True,2022-04-02,16.14756890691607,WIN,10,crypto
